	ID	chrom	loc.start	loc.end	num.mark	seg.mean
0	TCGA-AA-3529-01A-02D-1547-02	1	10132	49877281	0	-0.105378034009768
1	TCGA-AA-3529-01A-02D-1547-02	1	49877282	49997277	0	-0.634851205280927
2	TCGA-AA-3529-01A-02D-1547-02	1	49997278	189597789	0	-0.0868968534917562
3	TCGA-AA-3529-01A-02D-1547-02	1	189597790	189736034	0	-0.611864096520667
4	TCGA-AA-3529-01A-02D-1547-02	1	189736035	249233082	0	-0.0807913589491794
5	TCGA-AA-3529-01A-02D-1547-02	2	10001	78305546	0	-0.0892836199948027
6	TCGA-AA-3529-01A-02D-1547-02	2	78305547	78734051	0	-0.626717473831623
7	TCGA-AA-3529-01A-02D-1547-02	2	78734052	117388291	0	-0.089137807984133
8	TCGA-AA-3529-01A-02D-1547-02	2	117388292	117642175	0	-0.583610682436239
9	TCGA-AA-3529-01A-02D-1547-02	2	117642176	133815264	0	-0.0952131600226516
10	TCGA-AA-3529-01A-02D-1547-02	2	133815265	134185157	0	-0.389285909667562
11	TCGA-AA-3529-01A-02D-1547-02	2	134185158	187029035	0	-0.08460987651314
12	TCGA-AA-3529-01A-02D-1547-02	2	187029036	187201252	0	-0.579034418237921
13	TCGA-AA-3529-01A-02D-1547-02	2	187201253	187350543	0	-0.117936213384611
14	TCGA-AA-3529-01A-02D-1547-02	2	187350544	187485793	0	-1.22315151909496
15	TCGA-AA-3529-01A-02D-1547-02	2	187485794	206366073	0	-0.0740937778630235
16	TCGA-AA-3529-01A-02D-1547-02	2	206366074	206441502	0	0.343306684761587
17	TCGA-AA-3529-01A-02D-1547-02	2	206441503	243102462	0	-0.0885192600586144
18	TCGA-AA-3529-01A-02D-1547-02	3	60174	3465608	0	-0.101265111604192
19	TCGA-AA-3529-01A-02D-1547-02	3	3465609	3741193	0	-0.579377968165573
20	TCGA-AA-3529-01A-02D-1547-02	3	3741194	60333922	0	-0.0913872741084993
21	TCGA-AA-3529-01A-02D-1547-02	3	60333923	60392451	0	-0.717631063686412
22	TCGA-AA-3529-01A-02D-1547-02	3	60392452	60563276	0	-1.4193183978548
23	TCGA-AA-3529-01A-02D-1547-02	3	60563277	60667037	0	-0.220685619471287
24	TCGA-AA-3529-01A-02D-1547-02	3	60667038	61096972	0	-0.637549715333699
25	TCGA-AA-3529-01A-02D-1547-02	3	61096973	174577436	0	-0.0855400573133721
26	TCGA-AA-3529-01A-02D-1547-02	3	174577437	174783727	0	-0.613361659827783
27	TCGA-AA-3529-01A-02D-1547-02	3	174783728	197962416	0	-0.0780732660269235
28	TCGA-AA-3529-01A-02D-1547-02	4	68789	91666231	0	-0.0879589950470063
29	TCGA-AA-3529-01A-02D-1547-02	4	91666232	91707291	0	-0.685744576607867
30	TCGA-AA-3529-01A-02D-1547-02	4	91707292	91752057	0	-1.5096669379441
31	TCGA-AA-3529-01A-02D-1547-02	4	91752058	91852383	0	-0.629494684068134
32	TCGA-AA-3529-01A-02D-1547-02	4	91852384	91935970	0	-1.32801488259157
33	TCGA-AA-3529-01A-02D-1547-02	4	91935971	92156524	0	-0.486778375875298
34	TCGA-AA-3529-01A-02D-1547-02	4	92156525	127297492	0	-0.082028725877059
35	TCGA-AA-3529-01A-02D-1547-02	4	127297493	127777873	0	-0.589705549752381
36	TCGA-AA-3529-01A-02D-1547-02	4	127777874	178542384	0	-0.0776855266393793
37	TCGA-AA-3529-01A-02D-1547-02	4	178542385	180301988	0	0.275025976527566
38	TCGA-AA-3529-01A-02D-1547-02	4	180301989	190795667	0	-0.0774760984135905
39	TCGA-AA-3529-01A-02D-1547-02	5	11769	180905246	0	-0.088732108213763
40	TCGA-AA-3529-01A-02D-1547-02	6	63814	162431591	0	-0.0815432003230294
41	TCGA-AA-3529-01A-02D-1547-02	6	162431592	162629815	0	-0.652369762850189
42	TCGA-AA-3529-01A-02D-1547-02	6	162629816	171050932	0	-0.102054701272138
43	TCGA-AA-3529-01A-02D-1547-02	7	10238	98501759	0	0.288959465435976
44	TCGA-AA-3529-01A-02D-1547-02	7	98501760	110335136	0	-0.0939433356784956
45	TCGA-AA-3529-01A-02D-1547-02	7	110335137	110528269	0	-0.667418612971364
46	TCGA-AA-3529-01A-02D-1547-02	7	110528270	133072766	0	-0.0787662393919975
47	TCGA-AA-3529-01A-02D-1547-02	7	133072767	133149916	0	-0.600531686562885
48	TCGA-AA-3529-01A-02D-1547-02	7	133149917	146093659	0	-0.0826173956103195
49	TCGA-AA-3529-01A-02D-1547-02	7	146093660	146691632	0	-0.567431064788694
50	TCGA-AA-3529-01A-02D-1547-02	7	146691633	159128554	0	-0.0953814091129302
51	TCGA-AA-3529-01A-02D-1547-02	8	16292	32228956	0	-0.609696796303745
52	TCGA-AA-3529-01A-02D-1547-02	8	32228957	33909734	0	0.244388039811545
53	TCGA-AA-3529-01A-02D-1547-02	8	33909735	37911562	0	-0.602642266369606
54	TCGA-AA-3529-01A-02D-1547-02	8	37911563	38531460	0	0.239767779372765
55	TCGA-AA-3529-01A-02D-1547-02	8	38531461	39231082	0	-0.602432169225858
56	TCGA-AA-3529-01A-02D-1547-02	8	39231083	39388001	0	-1.33122676404251
57	TCGA-AA-3529-01A-02D-1547-02	8	39388002	43784310	0	-0.618416690137155
58	TCGA-AA-3529-01A-02D-1547-02	8	43784311	50426762	0	0.578052630379039
59	TCGA-AA-3529-01A-02D-1547-02	8	50426763	51985109	0	0.797605667443563
60	TCGA-AA-3529-01A-02D-1547-02	8	51985110	54218149	0	0.598304464783069
61	TCGA-AA-3529-01A-02D-1547-02	8	54218150	90259645	0	0.836862569725645
62	TCGA-AA-3529-01A-02D-1547-02	8	90259646	90398890	0	0.518494771194092
63	TCGA-AA-3529-01A-02D-1547-02	8	90398891	146303846	0	0.832456422168608
64	TCGA-AA-3529-01A-02D-1547-02	9	10001	28765824	0	-0.0911721768866836
65	TCGA-AA-3529-01A-02D-1547-02	9	28765825	28963009	0	-0.624200357534895
66	TCGA-AA-3529-01A-02D-1547-02	9	28963010	141148894	0	-0.0994157330449204
67	TCGA-AA-3529-01A-02D-1547-02	10	61818	77181593	0	-0.0954537215123979
68	TCGA-AA-3529-01A-02D-1547-02	10	77181594	77631196	0	-0.645557165376332
