	ID	chrom	loc.start	loc.end	num.mark	seg.mean
0	TCGA-AA-A01K-01A-01D-A077-02	1	10132	1442046	0	-0.791949305835464
1	TCGA-AA-A01K-01A-01D-A077-02	1	1442076	79326045	0	-0.349773039583492
2	TCGA-AA-A01K-01A-01D-A077-02	1	79326046	79683076	0	-0.874400624447019
3	TCGA-AA-A01K-01A-01D-A077-02	1	79683077	144007508	0	-0.309686595459669
4	TCGA-AA-A01K-01A-01D-A077-02	1	144850070	249233082	0	0.116613766791807
5	TCGA-AA-A01K-01A-01D-A077-02	2	10001	6641370	0	0.144278046423709
6	TCGA-AA-A01K-01A-01D-A077-02	2	6641371	9758849	0	-0.220895790306822
7	TCGA-AA-A01K-01A-01D-A077-02	2	9758850	35998377	0	0.126479055711223
8	TCGA-AA-A01K-01A-01D-A077-02	2	35998378	40311891	0	-0.29972166606051
9	TCGA-AA-A01K-01A-01D-A077-02	2	40311892	41668366	0	0.186616163226195
10	TCGA-AA-A01K-01A-01D-A077-02	2	41668367	44265702	0	-0.28648697866529
11	TCGA-AA-A01K-01A-01D-A077-02	2	44265703	47905674	0	0.178385151605259
12	TCGA-AA-A01K-01A-01D-A077-02	2	47905675	48900970	0	-0.403044967287993
13	TCGA-AA-A01K-01A-01D-A077-02	2	48900971	64089346	0	0.116467453071365
14	TCGA-AA-A01K-01A-01D-A077-02	2	64089347	69992760	0	-0.251474036394975
15	TCGA-AA-A01K-01A-01D-A077-02	2	69992761	88504578	0	0.0614027111377175
16	TCGA-AA-A01K-01A-01D-A077-02	2	88504579	97862047	0	-0.253593260396499
17	TCGA-AA-A01K-01A-01D-A077-02	2	97862048	147344067	0	0.119621683063312
18	TCGA-AA-A01K-01A-01D-A077-02	2	147344068	150690326	0	-0.307299076691968
19	TCGA-AA-A01K-01A-01D-A077-02	2	150690327	161585235	0	0.121645515068277
20	TCGA-AA-A01K-01A-01D-A077-02	2	161585236	163309067	0	-0.311555682547082
21	TCGA-AA-A01K-01A-01D-A077-02	2	163309068	179444875	0	0.16715621645654
22	TCGA-AA-A01K-01A-01D-A077-02	2	179444876	189733130	0	-0.345331112530917
23	TCGA-AA-A01K-01A-01D-A077-02	2	189733131	194432099	0	0.180744700750518
24	TCGA-AA-A01K-01A-01D-A077-02	2	194432100	199163077	0	-0.326543932926137
25	TCGA-AA-A01K-01A-01D-A077-02	2	199163078	207131425	0	0.112131226654215
26	TCGA-AA-A01K-01A-01D-A077-02	2	207131426	217092521	0	-0.310310570092258
27	TCGA-AA-A01K-01A-01D-A077-02	2	217092522	224106060	0	0.157197521256522
28	TCGA-AA-A01K-01A-01D-A077-02	2	224106061	232393403	0	-0.309272953063132
29	TCGA-AA-A01K-01A-01D-A077-02	2	232393404	243102462	0	0.101813907263595
30	TCGA-AA-A01K-01A-01D-A077-02	3	60174	87179986	0	-0.298427263063526
31	TCGA-AA-A01K-01A-01D-A077-02	3	87179987	197962416	0	0.0875636039457411
32	TCGA-AA-A01K-01A-01D-A077-02	4	68789	49093058	0	-0.330351589521677
33	TCGA-AA-A01K-01A-01D-A077-02	4	52669274	101364957	0	0.0941788320533589
34	TCGA-AA-A01K-01A-01D-A077-02	4	101364958	104430697	0	-0.311027229272606
35	TCGA-AA-A01K-01A-01D-A077-02	4	104430698	108331165	0	0.034212649349206
36	TCGA-AA-A01K-01A-01D-A077-02	4	108331166	109632618	0	-0.26984707304888
37	TCGA-AA-A01K-01A-01D-A077-02	4	109632619	113867921	0	0.157385734816066
38	TCGA-AA-A01K-01A-01D-A077-02	4	113867922	126352645	0	-0.330509338710946
39	TCGA-AA-A01K-01A-01D-A077-02	4	126352646	148572787	0	0.0856280877227361
40	TCGA-AA-A01K-01A-01D-A077-02	4	148572788	152099208	0	-0.326525152051255
41	TCGA-AA-A01K-01A-01D-A077-02	4	152099209	155321834	0	0.182247044187479
42	TCGA-AA-A01K-01A-01D-A077-02	4	155321835	161946442	0	-0.319106770245374
43	TCGA-AA-A01K-01A-01D-A077-02	4	161946443	168204642	0	0.111441625929918
44	TCGA-AA-A01K-01A-01D-A077-02	4	168204643	176679597	0	-0.32923624235786
45	TCGA-AA-A01K-01A-01D-A077-02	4	176679598	177732894	0	0.123318925857729
46	TCGA-AA-A01K-01A-01D-A077-02	4	177732895	180860212	0	-0.327232916276626
47	TCGA-AA-A01K-01A-01D-A077-02	4	180860213	183106897	0	0.186458590704558
48	TCGA-AA-A01K-01A-01D-A077-02	4	183106898	188929317	0	-0.278799545050043
49	TCGA-AA-A01K-01A-01D-A077-02	4	188929318	190795667	0	0.0835651318148814
50	TCGA-AA-A01K-01A-01D-A077-02	5	11769	45909151	0	0.105760472105942
51	TCGA-AA-A01K-01A-01D-A077-02	5	45909152	46309708	0	-0.957459415817864
52	TCGA-AA-A01K-01A-01D-A077-02	5	49558972	176789008	0	0.136161849130095
53	TCGA-AA-A01K-01A-01D-A077-02	5	176789009	180905246	0	-0.0720771908345674
54	TCGA-AA-A01K-01A-01D-A077-02	6	63814	161262125	0	0.107578441167892
55	TCGA-AA-A01K-01A-01D-A077-02	6	161262126	161279453	0	-1.44824316104976
56	TCGA-AA-A01K-01A-01D-A077-02	6	161279454	171050932	0	0.14375798758955
57	TCGA-AA-A01K-01A-01D-A077-02	7	10238	6653148	0	-0.0907530818717703
58	TCGA-AA-A01K-01A-01D-A077-02	7	6653149	61054512	0	0.139494050285457
59	TCGA-AA-A01K-01A-01D-A077-02	7	61992388	62459956	0	-1.12507933705537
60	TCGA-AA-A01K-01A-01D-A077-02	7	62459957	159128554	0	0.0941370971097423
61	TCGA-AA-A01K-01A-01D-A077-02	8	16292	43427194	0	-0.308475522735095
62	TCGA-AA-A01K-01A-01D-A077-02	8	43427195	43756194	0	-1.02756482193286
64	TCGA-AA-A01K-01A-01D-A077-02	8	46908637	56924616	0	-0.397422213596408
65	TCGA-AA-A01K-01A-01D-A077-02	8	56924617	146303846	0	0.309361500006478
66	TCGA-AA-A01K-01A-01D-A077-02	9	10001	14304061	0	0.0513079386958751
67	TCGA-AA-A01K-01A-01D-A077-02	9	14304062	27565910	0	-0.103069943655197
68	TCGA-AA-A01K-01A-01D-A077-02	9	27565911	141148894	0	0.0220651553554538
69	TCGA-AA-A01K-01A-01D-A077-02	10	61818	18841098	0	0.163551986478851
70	TCGA-AA-A01K-01A-01D-A077-02	10	18841099	18862115	0	-1.31023882149791
71	TCGA-AA-A01K-01A-01D-A077-02	10	18862116	39074007	0	0.0696753435708832
72	TCGA-AA-A01K-01A-01D-A077-02	10	42408805	42525306	0	-0.843354546551711
73	TCGA-AA-A01K-01A-01D-A077-02	10	42818216	134197596	0	0.130257290985395
74	TCGA-AA-A01K-01A-01D-A077-02	10	134197597	134216537	0	-2.03943326513713
75	TCGA-AA-A01K-01A-01D-A077-02	10	134216538	135524618	0	-0.0370972052033446
76	TCGA-AA-A01K-01A-01D-A077-02	11	61356	48667201	0	-0.187363873169028
77	TCGA-AA-A01K-01A-01D-A077-02	11	48667202	48963943	0	-1.70983163492819
